"Graph Name","Density","Node Count","Edge Count","DFS Time (ms)","BFS Time (ms)","Start Node","BFS_Mean","DFS_Mean","Diff","Log_Diff","Log_Ratio","Ratio","Speedup"
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_466.txt",0.00759207009207009,1184,10634,1.189,1.362,368,1.3396,1.184,-0.1556,-0.123472525476099,-0.123472525476099,0.883845924156464,1.13141891891892
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_462.txt",0.00600699820010321,1492,13363,1.484,1.677,963,1.6634,1.4766,-0.1868,-0.119121552809522,-0.119121552809522,0.887699891787904,1.12650684003792
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_497.txt",0.00725023176489456,1239,11121,1.244,1.413,332,1.3934,1.2344,-0.159,-0.121161781547067,-0.121161781547067,0.885890627242716,1.12880751782242
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_210.txt",0.00681121088962896,1317,11805,1.319,1.501,186,1.4908,1.313,-0.1778,-0.126998293302307,-0.126998293302307,0.880735175744567,1.13541507996954
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_33.txt",0.00787775173548159,1139,10211,1.137,1.301,728,1.2786,1.1288,-0.1498,-0.124610607794022,-0.124610607794022,0.882840606913812,1.13270729978738
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_81.txt",0.00872827421794777,1027,9197,1.027,1.189,618,1.172,1.0222,-0.1498,-0.136754523802779,-0.136754523802779,0.872184300341297,1.14654666405791
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_190.txt",0.00842753966605785,1062,9496,1.063,1.223,1033,1.202,1.0576,-0.1444,-0.127984645997731,-0.127984645997731,0.879866888519135,1.13653555219365
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_386.txt",0.00655162848185798,1367,12234,1.378,1.543,239,1.5252,1.3602,-0.165,-0.11449380124187,-0.11449380124187,0.891817466561763,1.12130569033966
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_52.txt",0.00872933942893444,1029,9234,1.03,1.183,296,1.162,1.0272,-0.1348,-0.12330600447616,-0.12330600447616,0.883993115318417,1.13123052959502
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_32.txt",0.00623268098996254,1443,12969,1.433,1.643,539,1.6236,1.4292,-0.1944,-0.127531058815488,-0.127531058815488,0.880266075388027,1.1360201511335
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_485.txt",0.00884182844230736,1019,9172,1.027,1.175,696,1.1544,1.0178,-0.1366,-0.125937293304929,-0.125937293304929,0.881670131670132,1.134211043427
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_176.txt",0.007450176555284,1203,10773,1.216,1.39,730,1.3542,1.1956,-0.1586,-0.124562722641762,-0.124562722641762,0.882882882882883,1.13265306122449
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_423.txt",0.00600344054201107,1493,13373,1.481,1.699,655,1.657,1.4756,-0.1814,-0.115944051704042,-0.115944051704042,0.890525045262523,1.12293304418542
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_283.txt",0.00882877282696661,1012,9033,1.007,1.175,701,1.1518,1.0106,-0.1412,-0.130781722214764,-0.130781722214764,0.877409272443132,1.13971897882446
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_54.txt",0.00600400266844563,1499,13482,1.488,1.713,974,1.6806,1.4896,-0.191,-0.120643244971315,-0.120643244971315,0.886350113054861,1.12822234156821
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_128.txt",0.00815521051783885,1098,9823,1.106,1.276,732,1.2374,1.0932,-0.1442,-0.123903229042976,-0.123903229042976,0.88346533053176,1.13190633004025
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_69.txt",0.0073469387755102,1225,11016,1.24,1.41,800,1.3752,1.232,-0.1432,-0.109960309975174,-0.109960309975174,0.89586969168121,1.11623376623377
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_187.txt",0.00625470260070875,1433,12835,1.432,1.629,380,1.613,1.4204,-0.1926,-0.127157277056276,-0.127157277056276,0.880595164290143,1.1355956068713
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_165.txt",0.00736685334947887,1217,10902,1.219,1.391,1090,1.3742,1.2108,-0.1634,-0.126590445449412,-0.126590445449412,0.881094454955611,1.13495209778659
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_29.txt",0.00645620096302541,1391,12483,1.39,1.578,986,1.5638,1.3862,-0.1776,-0.120552566206529,-0.120552566206529,0.886430489832459,1.12812004039821
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_364.txt",0.00653315633317053,1364,12146,1.364,1.55,573,1.5402,1.349,-0.1912,-0.132548700897394,-0.132548700897394,0.875860277885989,1.14173461823573
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_327.txt",0.00779127407575586,1150,10295,1.14,1.326,115,1.298,1.1394,-0.1586,-0.13032281021774,-0.13032281021774,0.877812018489985,1.13919606810602
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_46.txt",0.00601950143345104,1489,13337,1.49,1.691,1187,1.6756,1.4826,-0.193,-0.122374006850261,-0.12237400685026,0.884817378849367,1.13017671657898
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_306.txt",0.00610119927289924,1472,13211,1.452,1.672,340,1.6578,1.4544,-0.2034,-0.130897977734211,-0.130897977734212,0.877307274701411,1.13985148514851
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_242.txt",0.00767591404510125,1165,10409,1.181,1.341,269,1.3216,1.1664,-0.1552,-0.12492104151232,-0.12492104151232,0.882566585956417,1.13305898491084
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_151.txt",0.00671586140883947,1341,12068,1.335,1.538,701,1.5138,1.3278,-0.186,-0.131099608590008,-0.131099608590008,0.877130400317083,1.14008133755084
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_166.txt",0.00613339968264997,1460,13065,1.446,1.654,80,1.6348,1.4368,-0.198,-0.129102054142187,-0.129102054142187,0.878884267188647,1.13780623608018
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_496.txt",0.0073763446953598,1218,10934,1.23,1.388,972,1.367,1.22,-0.147,-0.113767698996647,-0.113767698996647,0.892465252377469,1.12049180327869
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_224.txt",0.00809304663171587,1104,9855,1.123,1.258,150,1.2478,1.1154,-0.1324,-0.112168915721233,-0.112168915721233,0.893893252123738,1.1187018110095
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_53.txt",0.00846116842161527,1060,9498,1.063,1.21,659,1.193,1.0598,-0.1332,-0.118390932039254,-0.118390932039254,0.888348700754401,1.12568409133799
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_160.txt",0.0081823670992572,1094,9784,1.091,1.261,411,1.233,1.0932,-0.1398,-0.120341049110431,-0.120341049110431,0.88661800486618,1.12788144895719
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_344.txt",0.0085419963954733,1046,9337,1.048,1.192,64,1.1782,1.0446,-0.1336,-0.120353813085389,-0.120353813085389,0.886606688168392,1.12789584529964
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_404.txt",0.00779406327455643,1147,10245,1.146,1.303,1009,1.29,1.1468,-0.1432,-0.117666763346503,-0.117666763346503,0.888992248062015,1.12486920125567
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_443.txt",0.00687426857132242,1313,11842,1.336,1.496,31,1.4762,1.3162,-0.16,-0.114722421313933,-0.114722421313933,0.891613602492887,1.12156207263334
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_134.txt",0.00693611563246618,1297,11659,1.284,1.488,1205,1.4642,1.2884,-0.1758,-0.127907879755498,-0.127907879755498,0.87993443518645,1.13644830797889
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_78.txt",0.00876601160368082,1022,9147,1.041,1.177,239,1.1564,1.0362,-0.1202,-0.109751555761503,-0.109751555761503,0.896056727775856,1.11600077205173
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_87.txt",0.00673306665042202,1332,11937,1.326,1.52,164,1.5008,1.323,-0.1778,-0.126096414137005,-0.126096414137005,0.881529850746269,1.13439153439153
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_400.txt",0.00707174585080877,1271,11415,1.267,1.449,66,1.4284,1.2686,-0.1598,-0.118641006520497,-0.118641006520497,0.888126575189023,1.1259656314047
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_332.txt",0.00676338140568888,1325,11865,1.305,1.509,1255,1.4898,1.3066,-0.1832,-0.131213539335526,-0.131213539335526,0.877030473889113,1.14021123526711
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_195.txt",0.00673260221130772,1336,12008,1.341,1.522,1257,1.5024,1.3336,-0.1688,-0.119181777017414,-0.119181777017414,0.887646432374867,1.12657468506299
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_104.txt",0.00721199074560669,1242,11116,1.236,1.422,1223,1.401,1.234,-0.167,-0.126925341871674,-0.126925341871674,0.880799428979301,1.1353322528363
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_298.txt",0.00604739453800745,1483,13291,1.474,1.677,73,1.6582,1.4656,-0.1926,-0.123467961762252,-0.123467961762252,0.883849957785551,1.13141375545852
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_420.txt",0.00621784471660277,1446,12992,1.438,1.638,502,1.6246,1.4366,-0.188,-0.122982420976152,-0.122982420976152,0.884279207189462,1.13086454127802
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_334.txt",0.00688190383935946,1308,11765,1.3,1.485,32,1.4772,1.3018,-0.1754,-0.126400481840121,-0.126400481840121,0.88126184673707,1.13473651866646
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_157.txt",0.00716861489191353,1250,11192,1.246,1.425,198,1.4088,1.243,-0.1658,-0.125210465671285,-0.125210465671285,0.882311186825667,1.13338696701529
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_118.txt",0.00678013556814529,1318,11769,1.302,1.486,855,1.4704,1.3028,-0.1676,-0.121018678199344,-0.121018678199344,0.886017410228509,1.12864599324532
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_271.txt",0.00672811680010765,1336,12000,1.335,1.499,904,1.497,1.329,-0.168,-0.119036325706383,-0.119036325706383,0.887775551102204,1.12641083521445
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_58.txt",0.00670844644591932,1328,11822,1.326,1.535,567,1.4972,1.318,-0.1792,-0.127481260967821,-0.127481260967821,0.880309911835426,1.13596358118361
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_51.txt",0.00606732184886345,1478,13245,1.462,1.671,393,1.6556,1.4596,-0.196,-0.126001055312285,-0.126001055312285,0.881613916404929,1.13428336530556
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_67.txt",0.00890071554577709,1005,8981,1.005,1.216,779,1.1526,1.004,-0.1486,-0.138028238750891,-0.138028238750891,0.871074093354156,1.14800796812749
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_444.txt",0.0060609798439413,1480,13267,1.462,1.679,157,1.663,1.467,-0.196,-0.125403701049946,-0.125403701049946,0.882140709561034,1.13360599863667
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_273.txt",0.00853911162441108,1045,9316,1.046,1.2,868,1.1802,1.0426,-0.1376,-0.123966322289063,-0.123966322289063,0.883409591594645,1.13197774793785
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_189.txt",0.00732334420859011,1221,10909,1.237,1.374,117,1.3586,1.2314,-0.1272,-0.0983030242800918,-0.0983030242800918,0.906374208744296,1.10329706025662
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_311.txt",0.00832367943286937,1076,9628,1.068,1.238,675,1.2288,1.0668,-0.162,-0.141374570085549,-0.141374570085549,0.8681640625,1.15185601799775
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_174.txt",0.00819465350364534,1091,9745,1.09,1.237,308,1.2186,1.0882,-0.1304,-0.113177703762569,-0.113177703762569,0.892991957984572,1.11983091343503
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_335.txt",0.0064305594068049,1396,12523,1.385,1.566,823,1.5708,1.3876,-0.1832,-0.12400940760826,-0.12400940760826,0.883371530430354,1.13202652061113
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_223.txt",0.00876313655887804,1022,9144,1.013,1.156,868,1.1548,1.0126,-0.1422,-0.131405888252971,-0.131405888252971,0.876861794250086,1.14043057475805
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_120.txt",0.0060347757521378,1486,13317,1.493,1.677,848,1.7056,1.4662,-0.2394,-0.151242935182039,-0.151242935182039,0.859638836772983,1.16327922520802
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_101.txt",0.00895095095095095,1000,8942,0.994,1.161,165,1.1478,0.9976,-0.1502,-0.140249951308435,-0.140249951308435,0.86914096532497,1.15056134723336
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_349.txt",0.00603800757422036,1493,13450,1.488,1.701,865,1.6788,1.487,-0.1918,-0.121318584999281,-0.121318584999281,0.885751727424351,1.12898453261601
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_299.txt",0.00816102202894797,1098,9830,1.102,1.279,544,1.251,1.0982,-0.1528,-0.130270755622139,-0.130270755622139,0.877857713828937,1.13913676925879
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_70.txt",0.00604102454902753,1483,13277,1.473,1.684,103,1.6698,1.4736,-0.1962,-0.124995472258858,-0.124995472258858,0.882500898311175,1.13314332247557
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_50.txt",0.00650124538890816,1380,12372,1.374,1.577,1137,1.5622,1.3678,-0.1944,-0.132891474512201,-0.132891474512201,0.875560107540648,1.14212604181898
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_411.txt",0.00811610597416224,1105,9901,1.108,1.264,691,1.2448,1.1028,-0.142,-0.121122474274486,-0.121122474274486,0.885925449871465,1.12876314834966
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_26.txt",0.00668692332520841,1341,12016,1.345,1.517,1174,1.5028,1.3394,-0.1634,-0.115108282223864,-0.115108282223864,0.891269630023955,1.1219949230999
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_103.txt",0.00824880568967901,1083,9666,1.085,1.251,779,1.2256,1.0818,-0.1438,-0.124804199549,-0.124804199549,0.882669712793734,1.13292660380847
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_61.txt",0.0087547637195122,1025,9189,1.03,1.178,419,1.158,1.0298,-0.1282,-0.117329770520899,-0.117329770520899,0.889291882556131,1.12449019227034
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_253.txt",0.00806611330719502,1115,10019,1.13,1.31,351,1.2642,1.1172,-0.147,-0.123613955967177,-0.123613955967177,0.883720930232558,1.13157894736842
"/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_362.txt",0.00777791639923581,1154,10349,1.16,1.326,929,1.3032,1.1626,-0.1406,-0.114163902020585,-0.114163902020585,0.892111724984653,1.12093583347669
